"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","df.int","iterations","robynPareto","total_spend","mean_spend","spend_share","effect_share","roi_mean","roi_total","cpa_total","mean_response","next_unit_response","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1031","search_S",162086.05369081,3370355.54399525,0.00940422730342608,17021.9976969457,0.0051833802058185,3370355.54399525,0.00940422730342608,17021.9976969457,0.0051833802058185,TRUE,0.7491605,0.898913761858692,0.973943036426827,0.974510899629879,0.0709807423279202,0.216900359555894,0.268767032025603,0.216900359555894,0.0379368847917179,0,13231.6193406675,0.000102078,65481090.2648517,1e-04,"6_149_5",6,149,5,0,2373,3,8975900,53747.9041916168,0.140475876416369,0.116266095589457,0.108155597560641,0.375489426575079,2.66319083634716,5813.13669547642,0.468022511154231,3,FALSE,0.35617744942999,0.0268777533291748,0.033772563874361,0.680070755244852,4.96672109015347e-07
"1032","newsletter",151376.814077481,10664147.6526069,0.0297559314479715,53859.331578823,0.0164007420383084,10664147.6526069,0.0297559314479715,53859.331578823,0.0164007420383084,TRUE,0.7491605,0.898913761858692,0.973943036426827,0.974510899629879,0.0709807423279202,0.216900359555894,0.268767032025603,0.216900359555894,0.0379368847917179,0,13231.6193406675,0.000102078,65481090.2648517,1e-04,"6_149_5",6,149,5,0,2373,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.673351256191668
"1033","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1034","trend",0.350900906554547,124951635.68323,0.348972550369922,631068.867087019,0.19207660847835,124951635.68323,0.348972550369922,631068.867087019,0.19207660847835,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1035","season",0.318767224531461,-2427485.78885575,-0.00677963039132452,-12260.0292366452,-0.0037315496904326,-2427485.78885575,-0.00677963039132452,-12260.0292366452,-0.0037315496904326,FALSE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1036","holiday",0.895198968978679,2558559.10158501,0.00714569993477991,67330.5026732897,0.0204931906407049,2558559.10158501,0.00714569993477991,67330.5026732897,0.0204931906407049,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1037","competitor_sales_B",0.184858774710103,199386977.029048,0.556860112345968,1007004.93449014,0.306499183568752,199386977.029048,0.556860112345968,1007004.93449014,0.306499183568752,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1038","events",0.984958563431284,2874505.65600576,0.0080280947451713,1437252.82800288,0.437452492313557,2874505.65600576,0.0080280947451713,1437252.82800288,0.437452492313557,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1039","tv_S",214542.278376422,10743528.358619,0.0300051813710035,54260.2442354496,0.0165150338283364,10743528.358619,0.0300051813710035,54260.2442354496,0.0165150338283364,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,21871508.1,254319.861627907,0.342296512761419,0.395939168485355,0.84068614817652,0.491211136858872,2.03578446204347,213803.184876751,0.0219636676483788,3,FALSE,0.475858724179475,0.00368103164257572,0.431592701335139,0.520106204076154,0.00174432989207108
"1040","ooh_S",76022.3356372327,7021112.57973984,0.0196089915109051,35460.1645441406,0.0107929078694094,7021112.57973984,0.0196089915109051,35460.1645441406,0.0107929078694094,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,15661807,190997.646341463,0.245112586435792,0.258754236398888,0.22249237111823,0.448295179460444,2.23067310517051,42495.5192125134,0.105680291278986,3,FALSE,0.482509006574599,0.00973080177163868,0.36519679095471,0.599182106191916,0.803615677887868
"1041","print_S",99779.601730121,1591230.6257167,0.00444408595891323,8036.51831170048,0.00244605186817547,1591230.6257167,0.00444408595891323,8036.51831170048,0.00244605186817547,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,5084592.32,62772.744691358,0.0795755926839583,0.0586427949724037,0.0295292700137084,0.3129514670149,3.19538364698699,1853.63332749269,0.137306802178955,3,FALSE,0.517626171992609,0.0244017478832834,0.223619938672092,0.810380496003576,0.111008522227553
"1042","facebook_S",270252.53465524,4711127.08585575,0.0131575231110684,23793.5711406856,0.00724198052961632,4711127.08585575,0.0131575231110684,23793.5711406856,0.00724198052961632,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,12302572.72,135193.106813187,0.192539431702461,0.173622638553944,0.367946339837931,0.382938365257291,2.6113862979702,49743.8088232306,0.421012952574529,3,FALSE,0.383539295603642,0.0146759242239654,0.207109313428006,0.56000425842118,0.0480315414991606
"1043","search_S",65100.3357910499,3067291.70006826,0.00856651936926166,15491.3722225669,0.00471506422258043,3067291.70006826,0.00856651936926166,15491.3722225669,0.00471506422258043,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,8975900,53747.9041916168,0.140475876416369,0.11304116158941,0.252310187498621,0.341725253185559,2.92632748290626,13561.1437842447,0.603759454737883,3,FALSE,0.35617744942999,0.0268777533291748,0.033772563874361,0.680070755244852,0.00300764145720942
"1044","newsletter",240506.149079369,3577289.26325448,0.00999087167433061,18067.1174911843,0.00549903637095128,3577289.26325448,0.00999087167433061,18067.1174911843,0.00549903637095128,TRUE,0.7496111,0.898733585867915,0.977028060195253,0.971857886565583,0.0710439721606708,0.20365599731189,0.282408065799627,0.20365599731189,0.0679140617805,0,11863.7972279444,8.11871e-05,65481090.2648517,1e-04,"6_149_8",6,149,8,0,2376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.09076372017374
"1045","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1046","trend",0.360078420547117,128219639.166427,0.358220758786838,647573.935183975,0.19717400461323,128219639.166427,0.358220758786838,647573.935183975,0.19717400461323,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1047","season",0.327352996083726,-2492868.41550477,-0.0069645899892041,-12590.2445227514,-0.00383349112237724,-2492868.41550477,-0.0069645899892041,-12590.2445227514,-0.00383349112237724,FALSE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1048","holiday",0.896153132385699,2561286.18634943,0.00715573594738815,67402.2680618272,0.020522714692013,2561286.18634943,0.00715573594738815,67402.2680618272,0.020522714692013,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1049","competitor_sales_B",0.177777917309067,191749629.252723,0.535711207226596,968432.470973348,0.294869354871504,191749629.252723,0.535711207226596,968432.470973348,0.294869354871504,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1050","events",0.98449044683505,2873139.50330299,0.00802699352193407,1436569.75165149,0.437408294944554,2873139.50330299,0.00802699352193407,1436569.75165149,0.437408294944554,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1051","tv_S",218797.768165971,10863157.2867311,0.0303495507503541,54864.430741066,0.0167051805705673,10863157.2867311,0.0303495507503541,54864.430741066,0.0167051805705673,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,21871508.1,254319.861627907,0.342296512761419,0.393577396873636,0.852715837500919,0.496680760972814,2.01336568390805,216862.573801159,0.0486435221100692,3,FALSE,0.475858724179475,0.00368103164257572,0.431592701335139,0.520106204076154,0.000372613121728774
"1052","ooh_S",119824.915910071,7792624.48831434,0.0217710787153406,39356.6893349209,0.0119833668757537,7792624.48831434,0.0217710787153406,39356.6893349209,0.0119833668757537,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,15661807,190997.646341463,0.245112586435792,0.282330521410266,0.199322521249864,0.49755590068977,2.00982442096191,38070.1324215703,0.10786431687302,3,FALSE,0.482509006574599,0.00973080177163868,0.36519679095471,0.599182106191916,0.849244866542814
"1053","print_S",132667.109814602,3019845.61398131,0.0084368618902083,15251.7455251581,0.00464386779508501,3019845.61398131,0.0084368618902083,15251.7455251581,0.00464386779508501,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,5084592.32,62772.744691358,0.0795755926839583,0.109410454469143,0.218381528879797,0.593920893540057,1.6837259151459,13708.4079576799,0.98641805970874,3,FALSE,0.517626171992609,0.0244017478832834,0.223619938672092,0.810380496003576,0.0173695122890322
"1054","facebook_S",211735.99257751,4493086.22948134,0.0125528099196284,22692.3546943502,0.00690939243550266,4493086.22948134,0.0125528099196284,22692.3546943502,0.00690939243550266,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,12302572.72,135193.106813187,0.192539431702461,0.162786668318616,0.351153846812386,0.365215173422794,2.73811186602136,47473.5795199684,0.415417005016934,3,FALSE,0.383539295603642,0.0146759242239654,0.207109313428006,0.56000425842118,0.0503234228757273
"1055","search_S",30677.0757970321,1432356.39471437,0.00400172546033891,7234.12320562812,0.00220265357331585,1432356.39471437,0.00400172546033891,7234.12320562812,0.00220265357331585,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,8975900,53747.9041916168,0.140475876416369,0.0518949589283383,0.0518906790814438,0.15957802501302,6.26652698526886,2789.01524770737,0.273683840589001,3,FALSE,0.35617744942999,0.0268777533291748,0.033772563874361,0.680070755244852,3.07540375466929e-05
"1056","newsletter",404051.729481989,7422802.44067829,0.0207378677705778,37488.9012155469,0.0114146607508518,7422802.44067829,0.0207378677705778,37488.9012155469,0.0114146607508518,TRUE,0.7503908,0.900737736457684,0.978648813495368,0.976184543618331,0.0703374479471582,0.196340266483958,0.259793449189558,0.196340266483958,0.116776832500425,0,14579.9365872824,0.000122671,65481090.2648517,1e-04,"6_150_6",6,150,6,0,2390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.267748672207093
"1057","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1058","trend",0.353596971043086,125911672.153521,0.352062124832526,635917.536128892,0.193175781644604,125911672.153521,0.352062124832526,635917.536128892,0.193175781644604,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1059","season",0.332721169419173,-2533748.29110386,-0.00708462362464038,-12796.7085409286,-0.0038873187707958,-2533748.29110386,-0.00708462362464038,-12796.7085409286,-0.0038873187707958,FALSE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1060","holiday",0.919760698478413,2628758.73176768,0.00735028269380591,69177.8613623074,0.021014497449646,2628758.73176768,0.00735028269380591,69177.8613623074,0.021014497449646,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1061","competitor_sales_B",0.182741491896618,197103295.227313,0.551121303866191,995471.188016735,0.302399153859531,197103295.227313,0.551121303866191,995471.188016735,0.302399153859531,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1062","events",0.989811403853708,2888668.1982282,0.00807701658162696,1444334.0991141,0.438752436755839,2888668.1982282,0.00807701658162696,1444334.0991141,0.438752436755839,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1063","tv_S",207855.853269318,10420867.0244576,0.0291378275300362,52630.6415376647,0.0159878675140586,10420867.0244576,0.0291378275300362,52630.6415376647,0.0159878675140586,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,21871508.1,254319.861627907,0.342296512761419,0.411086181974933,0.815561418009333,0.476458549488758,2.09881846190609,207413.466977193,0.0143320003116969,3,FALSE,0.475858724179475,0.00368103164257572,0.431592701335139,0.520106204076154,0.00465214104011147
"1064","ooh_S",100804.80307915,9111121.78188132,0.0254756436736541,46015.7665751582,0.0139784345785522,9111121.78188132,0.0254756436736541,46015.7665751582,0.0139784345785522,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,15661807,190997.646341463,0.245112586435792,0.359418871580619,0.248791558938908,0.5817414160372,1.71897680383831,47518.602186955,0.13977794542734,3,FALSE,0.482509006574599,0.00973080177163868,0.36519679095471,0.599182106191916,0.84289820578333
"1065","print_S",135853.28830889,2855327.25108778,0.00798379182737325,14420.8447024635,0.00438069055986718,2855327.25108778,0.00798379182737325,14420.8447024635,0.00438069055986718,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,5084592.32,62772.744691358,0.0795755926839583,0.112637995973252,0.251215929295058,0.561564639087481,1.78073890411789,15769.5133920409,1.07086750803683,3,FALSE,0.517626171992609,0.0244017478832834,0.223619938672092,0.810380496003576,0.000652919985899619
"1066","facebook_S",246390.742585632,2811303.65540589,0.00786069727725373,14198.5033101307,0.00431314882714929,2811303.65540589,0.00786069727725373,14198.5033101307,0.00431314882714929,TRUE,0.7476698,0.898689462417,0.981955190339565,0.976183052048868,0.07105944799172,0.180498884275846,0.259801584534571,0.180498884275846,0.208929527780383,0,12675.3934626911,9.35827e-05,65481090.2648517,1e-04,"6_151_15",6,151,15,0,2415,2,12302572.72,135193.106813187,0.192539431702461,0.110901337034682,0.195045062473303,0.228513475952523,4.37610953065965,26368.7479643379,0.338095218343369,3,FALSE,0.383539295603642,0.0146759242239654,0.207109313428006,0.56000425842118,0.000495858714728874
