week,sales
2018-04-20,101.1
2018-04-20,133.27
2018-04-20,72.87
2018-04-20,98.92
2018-04-20,63.97
2018-04-20,
2018-04-21,144.63
2018-04-21,164.03
2018-04-21,119.7
2018-04-21,17.18
2018-04-21,133.78
2018-04-21,176.8
2018-04-21,50.58
2018-04-21,164.12
2018-04-21,50.49
2018-04-21,
2018-04-22,148.94
2018-04-22,0
2018-04-22,23.94
2018-04-22,0
2018-04-22,83.58
2018-04-22,120.51
2018-04-22,38.88
2018-04-22,56.93
2018-04-22,38.48
2018-04-22,
2018-04-23,97.74
2018-04-23,68.58
2018-04-23,119.7
2018-04-23,30.17
2018-04-23,53.82
2018-04-23,179.49
2018-04-23,14.97
2018-04-23,167.64
2018-04-23,62.35
2018-04-23,
2018-04-24,47.27
2018-04-24,30.3
2018-04-24,73.71
2018-04-24,17.18
2018-04-24,170.14
2018-04-24,82.43
2018-04-24,36.8
2018-04-24,251.53
2018-04-24,11.37
2018-04-24,
2018-04-25,0
2018-04-25,37.11
2018-04-25,71.82
2018-04-25,0
2018-04-25,60.16
2018-04-25,113.01
2018-04-25,18.41
2018-04-25,350.98
2018-04-25,0
2018-04-25,
2018-04-26,0
2018-04-26,138.16
2018-04-26,258.31
2018-04-26,399.14
2018-04-26,
2018-04-27,0
2018-04-27,0
2018-04-27,71.82
2018-04-27,20.27
2018-04-27,81.36
2018-04-27,0
2018-04-27,508.64
2018-04-27,
2018-04-28,47.88
2018-04-28,56.39
2018-04-28,171.22
2018-04-28,0
2018-04-28,164.26
2018-04-28,
2018-04-29,0
2018-04-29,0
2018-04-29,121.62
2018-04-29,124.44
2018-04-29,260.9
2018-04-29,0
2018-04-29,
2018-04-30,0
2018-04-30,95.76
2018-04-30,40.54
2018-04-30,0
2018-04-30,202.47
2018-04-30,426.51
2018-04-30,
2018-05-01,71.82
2018-05-01,90.44
2018-05-01,208.41
2018-05-01,365.11
2018-05-01,
2018-05-02,137.55
2018-05-02,113.12
2018-05-02,90.43
2018-05-02,244
2018-05-02,
2018-05-03,47.88
2018-05-03,154.23
2018-05-03,224.64
2018-05-03,371.68
2018-05-03,
2018-05-04,84.65
2018-05-04,156.47
2018-05-04,184.28
2018-05-04,245.81
2018-05-04,
2018-05-05,120.56
2018-05-05,47.88
2018-05-05,40.54
2018-05-05,85.62
2018-05-05,161.12
2018-05-05,338.19
2018-05-05,
2018-05-06,137.65
2018-05-06,66.06
2018-05-06,66.92
2018-05-06,113.22
2018-05-06,210.14
2018-05-06,314.25
2018-05-06,
2018-05-07,174.29
2018-05-07,143.64
2018-05-07,11.37
2018-05-07,160.3
2018-05-07,128.04
2018-05-07,345.89
2018-05-07,
2018-05-08,328.99
2018-05-08,95.76
2018-05-08,152.6
2018-05-08,107.09
2018-05-08,194.86
2018-05-08,307.69
2018-05-08,
2018-05-09,177.13
2018-05-09,233.82
2018-05-09,68.43
2018-05-09,57.9
2018-05-09,238.94
2018-05-09,225.28
2018-05-09,
2018-05-10,123.52
2018-05-10,143.64
2018-05-10,77.99
2018-05-10,101.1
2018-05-10,208.13
2018-05-10,204.92
2018-05-10,
2018-05-11,180.69
2018-05-11,47.88
2018-05-11,0
2018-05-11,53.4
2018-05-11,192.09
2018-05-11,38.25
2018-05-11,
2018-05-12,300.99
2018-05-12,81.06
2018-05-12,53.39
2018-05-12,86.37
2018-05-12,155.06
2018-05-12,170.38
2018-05-12,
2018-05-13,357.02
2018-05-13,0
2018-05-13,73.66
2018-05-13,89.58
2018-05-13,264.92
2018-05-13,197.66
2018-05-13,
2018-05-14,194.85
2018-05-14,47.88
2018-05-14,37.45
2018-05-14,165.55
2018-05-14,288.78
2018-05-14,207.93
2018-05-14,
2018-05-15,218.07
2018-05-15,47.88
2018-05-15,20.27
2018-05-15,111.2
2018-05-15,487.49
2018-05-15,302.73
2018-05-15,
2018-05-16,292.52
2018-05-16,23.94
2018-05-16,0
2018-05-16,64.14
2018-05-16,304.38
2018-05-16,103.85
2018-05-16,
2018-05-17,120.72
2018-05-17,23.94
2018-05-17,89.11
2018-05-17,49.31
2018-05-17,415.51
2018-05-17,145.96
2018-05-17,
2018-05-18,245.54
2018-05-18,23.94
2018-05-18,0
2018-05-18,53.82
2018-05-18,176.38
2018-05-18,192.32
2018-05-18,
2018-05-19,74.72
2018-05-19,71.82
2018-05-19,17.18
2018-05-19,160.93
2018-05-19,257.83
2018-05-19,134.45
2018-05-19,
2018-05-20,267.12
2018-05-20,47.88
2018-05-20,17.18
2018-05-20,158.24
2018-05-20,225.04
2018-05-20,158.56
2018-05-20,
2018-05-21,368.66
2018-05-21,240.72
2018-05-21,78.14
2018-05-21,76.27
2018-05-21,385.85
2018-05-21,93.43
2018-05-21,
2018-05-22,448.89
2018-05-22,38.25
2018-05-22,85.9
2018-05-22,91.32
2018-05-22,330.81
2018-05-22,55.89
2018-05-22,
2018-05-23,344.97
2018-05-23,121.02
2018-05-23,33.12
2018-05-23,204.24
2018-05-23,220.38
2018-05-23,189.8
2018-05-23,
2018-05-24,368.29
2018-05-24,71.82
2018-05-24,34.36
2018-05-24,157.16
2018-05-24,151.77
2018-05-24,133.31
2018-05-24,
2018-05-25,209.21
2018-05-25,71.82
2018-05-25,0
2018-05-25,118.18
2018-05-25,252.36
2018-05-25,164
2018-05-25,
2018-05-26,201.19
2018-05-26,23.94
2018-05-26,46.27
2018-05-26,198.8
2018-05-26,441.54
2018-05-26,291.65
2018-05-26,
2018-05-27,318.76
2018-05-27,71.82
2018-05-27,63.56
2018-05-27,164.25
2018-05-27,402.58
2018-05-27,74.78
2018-05-27,
2018-05-28,239.84
2018-05-28,23.94
2018-05-28,50.3
2018-05-28,164.97
2018-05-28,279.6
2018-05-28,108.09
2018-05-28,
2018-05-29,145.69
2018-05-29,0
2018-05-29,33.12
2018-05-29,127.28
2018-05-29,363.82
2018-05-29,280.35
2018-05-29,
2018-05-30,139.7
2018-05-30,23.94
2018-05-30,136.7
2018-05-30,173.34
2018-05-30,193.95
2018-05-30,73.42
2018-05-30,
2018-05-31,235.43
2018-05-31,95.58
2018-05-31,17.18
2018-05-31,101.4
2018-05-31,188.2
2018-05-31,34.54
2018-05-31,
2018-06-01,109.92
2018-06-01,95.76
2018-06-01,33.12
2018-06-01,130.25
2018-06-01,305.33
2018-06-01,163.85
2018-06-01,
2018-06-02,414.42
2018-06-02,120.7
2018-06-02,17.18
2018-06-02,106.95
2018-06-02,334.21
2018-06-02,123.45
2018-06-02,
2018-06-03,307.83
2018-06-03,47.7
2018-06-03,149.39
2018-06-03,145.4
2018-06-03,159.8
2018-06-03,41.18
2018-06-03,
2018-06-04,226.61
2018-06-04,0
2018-06-04,17.18
2018-06-04,253.8
2018-06-04,483.13
2018-06-04,132.11
2018-06-04,
2018-06-05,259.88
2018-06-05,166.68
2018-06-05,17.18
2018-06-05,171.36
2018-06-05,346.34
2018-06-05,167.92
2018-06-05,
2018-06-06,390.87
2018-06-06,23.34
2018-06-06,84.17
2018-06-06,108.1
2018-06-06,101.68
2018-06-06,369.01
2018-06-06,
2018-06-07,368.28
2018-06-07,71.8
2018-06-07,0
2018-06-07,224.65
2018-06-07,265.85
2018-06-07,169.45
2018-06-07,
2018-06-08,236.13
2018-06-08,23.93
2018-06-08,17.18
2018-06-08,45.87
2018-06-08,195.62
2018-06-08,198.27
2018-06-08,
2018-06-09,295.8
2018-06-09,47.88
2018-06-09,17.18
2018-06-09,164.67
2018-06-09,252.48
2018-06-09,94.77
2018-06-09,
2018-06-10,169.19
2018-06-10,23.94
2018-06-10,87.62
2018-06-10,122.72
2018-06-10,137.71
2018-06-10,28.88
2018-06-10,
2018-06-11,221.03
2018-06-11,23.94
2018-06-11,141.59
2018-06-11,80.31
2018-06-11,210.13
2018-06-11,25.26
2018-06-11,
2018-06-12,128.79
2018-06-12,47.85
2018-06-12,52.88
2018-06-12,139.17
2018-06-12,227.9
2018-06-12,95.1
2018-06-12,
2018-06-13,214.95
2018-06-13,23.94
2018-06-13,33.12
2018-06-13,94.62
2018-06-13,187.45
2018-06-13,102.74
2018-06-13,
2018-06-14,56.92
2018-06-14,0
2018-06-14,66.24
2018-06-14,59.82
2018-06-14,366.99
2018-06-14,117.44
2018-06-14,
2018-06-15,46.54
2018-06-15,23.94
2018-06-15,30.16
2018-06-15,106.66
2018-06-15,224.54
2018-06-15,202.16
2018-06-15,
2018-06-16,226.26
2018-06-16,23.94
2018-06-16,123.92
2018-06-16,109.14
2018-06-16,177.01
2018-06-16,95.1
2018-06-16,
2018-06-17,172.21
2018-06-17,47.88
2018-06-17,67.24
2018-06-17,52.4
2018-06-17,200.8
2018-06-17,173.91
2018-06-17,
2018-06-18,230.5
2018-06-18,167.55
2018-06-18,22.08
2018-06-18,151.11
2018-06-18,356.55
2018-06-18,321.91
2018-06-18,
2018-06-19,174.31
2018-06-19,71.82
2018-06-19,33.12
2018-06-19,90.82
2018-06-19,274.04
2018-06-19,156.89
2018-06-19,
2018-06-20,194.57
2018-06-20,30.57
2018-06-20,33.12
2018-06-20,317.36
2018-06-20,279.32
2018-06-20,273.55
2018-06-20,
2018-06-21,214.19
2018-06-21,0
2018-06-21,22.08
2018-06-21,173.86
2018-06-21,334.73
2018-06-21,216.64
2018-06-21,
2018-06-22,76.88
2018-06-22,23.94
2018-06-22,33.12
2018-06-22,161.78
2018-06-22,402.24
2018-06-22,218.94
2018-06-22,
2018-06-23,168.69
2018-06-23,43.03
2018-06-23,22.08
2018-06-23,145.32
2018-06-23,466.07
2018-06-23,463.55
2018-06-23,
2018-06-24,122.88
2018-06-24,23.91
2018-06-24,138.49
2018-06-24,67.56
2018-06-24,547.87
2018-06-24,140.68
2018-06-24,
2018-06-25,243.58
2018-06-25,78.36
2018-06-25,33.12
2018-06-25,113.08
2018-06-25,349.45
2018-06-25,191.93
2018-06-25,
2018-06-26,119.75
2018-06-26,71.76
2018-06-26,0
2018-06-26,73.54
2018-06-26,208.54
2018-06-26,142.36
2018-06-26,
2018-06-27,338.13
2018-06-27,62.27
2018-06-27,0
2018-06-27,153.97
2018-06-27,323.04
2018-06-27,241.09
2018-06-27,
2018-06-28,202.53
2018-06-28,23.94
2018-06-28,0
2018-06-28,105.3
2018-06-28,355.75
2018-06-28,336.11
2018-06-28,
2018-06-29,223.06
2018-06-29,0
2018-06-29,70.24
2018-06-29,167.35
2018-06-29,324.12
2018-06-29,181.21
2018-06-29,
2018-06-30,244.28
2018-06-30,0
2018-06-30,32.31
2018-06-30,26.16
2018-06-30,415.32
2018-06-30,200.05
2018-06-30,
2018-07-01,224.67
2018-07-01,95.67
2018-07-01,11.04
2018-07-01,120.06
2018-07-01,335.08
2018-07-01,408.99
2018-07-01,
2018-07-02,198.31
2018-07-02,47.88
2018-07-02,34.12
2018-07-02,97.14
2018-07-02,339.08
2018-07-02,255.46
2018-07-02,
2018-07-03,282.97
2018-07-03,40.02
2018-07-03,55.2
2018-07-03,134.17
2018-07-03,409.59
2018-07-03,198.49
2018-07-03,
2018-07-04,323.58
2018-07-04,23.85
2018-07-04,33.12
2018-07-04,122.53
2018-07-04,366.97
2018-07-04,170.72
2018-07-04,
2018-07-05,64.62
2018-07-05,83.84
2018-07-05,10.44
2018-07-05,135.29
2018-07-05,441.44
2018-07-05,186.07
2018-07-05,
2018-07-06,246.08
2018-07-06,119.7
2018-07-06,0
2018-07-06,93.69
2018-07-06,414.35
2018-07-06,374.57
2018-07-06,
2018-07-07,122.51
2018-07-07,95.76
2018-07-07,0
2018-07-07,260.82
2018-07-07,251.09
2018-07-07,90.61
2018-07-07,
2018-07-08,259.26
2018-07-08,137.19
2018-07-08,51.54
2018-07-08,187.72
2018-07-08,147.16
2018-07-08,100.58
2018-07-08,
2018-07-09,434.17
2018-07-09,47.88
2018-07-09,0
2018-07-09,131.61
2018-07-09,293.31
2018-07-09,208.92
2018-07-09,
2018-07-10,149.11
2018-07-10,47.88
2018-07-10,0
2018-07-10,100.66
2018-07-10,205.94
2018-07-10,241.3
2018-07-10,
2018-07-11,112.26
2018-07-11,0
2018-07-11,50.3
2018-07-11,242.72
2018-07-11,244.47
2018-07-11,32.85
2018-07-11,
2018-07-12,109.12
2018-07-12,95.76
2018-07-12,104.66
2018-07-12,127.42
2018-07-12,354.37
2018-07-12,176.24
2018-07-12,
2018-07-13,102.99
2018-07-13,71.82
2018-07-13,0
2018-07-13,196.73
2018-07-13,146.6
2018-07-13,667.58
2018-07-13,
2018-07-14,262.53
2018-07-14,95.76
2018-07-14,0
2018-07-14,121.76
2018-07-14,261.39
2018-07-14,112.07
2018-07-14,
2018-07-15,203.85
2018-07-15,95.76
2018-07-15,17.18
2018-07-15,111.69
2018-07-15,205
2018-07-15,85.98
2018-07-15,
2018-07-16,266.47
2018-07-16,71.82
2018-07-16,40.53
2018-07-16,129.41
2018-07-16,284.72
2018-07-16,82.09
2018-07-16,
2018-07-17,203.39
2018-07-17,23.94
2018-07-17,17.18
2018-07-17,73.94
2018-07-17,446.18
2018-07-17,103.45
2018-07-17,
2018-07-18,292.01
2018-07-18,80.41
2018-07-18,0
2018-07-18,114.47
2018-07-18,447.7
2018-07-18,75.69
2018-07-18,
2018-07-19,155.69
2018-07-19,135.87
2018-07-19,17.18
2018-07-19,154.78
2018-07-19,562
2018-07-19,145.86
2018-07-19,
2018-07-20,270.38
2018-07-20,71.82
2018-07-20,0
2018-07-20,108.67
2018-07-20,343.08
2018-07-20,112.16
2018-07-20,
2018-07-21,641.3
2018-07-21,47.88
2018-07-21,29.22
2018-07-21,150.11
2018-07-21,281.8
2018-07-21,221.15
2018-07-21,
2018-07-22,52.31
2018-07-22,47.88
2018-07-22,35.69
2018-07-22,168.45
2018-07-22,374.35
2018-07-22,138.52
2018-07-22,
2018-07-23,198.8
2018-07-23,47.88
2018-07-23,70.41
2018-07-23,118.65
2018-07-23,464.36
2018-07-23,68.65
2018-07-23,
2018-07-24,136.71
2018-07-24,71.82
2018-07-24,105.99
2018-07-24,149.34
2018-07-24,307.98
2018-07-24,172.91
2018-07-24,
2018-07-24,
2018-07-24,
2018-07-24,
2018-07-25,139.9
2018-07-25,23.94
2018-07-25,17.18
2018-07-25,92.36
2018-07-25,83.28
2018-07-25,41.31
2018-07-25,
2018-07-25,
2018-07-25,
2018-07-25,
2018-07-26,29.14
2018-07-26,0
2018-07-26,17.18
2018-07-26,81.47
2018-07-26,75.92
2018-07-26,0
2018-07-26,
2018-07-26,
2018-07-26,
2018-07-26,
2018-07-27,70.81
2018-07-27,23.94
2018-07-27,34.36
2018-07-27,252.14
2018-07-27,64.15
2018-07-27,34.71
2018-07-27,
2018-07-27,
2018-07-27,
2018-07-27,
2018-07-28,63.82
2018-07-28,23.94
2018-07-28,52.87
2018-07-28,81.69
2018-07-28,210.15
2018-07-28,0
2018-07-28,
2018-07-28,
2018-07-28,
2018-07-28,
2018-07-29,93.12
2018-07-29,44.3
2018-07-29,0
2018-07-29,87.63
2018-07-29,118.8
2018-07-29,46.67
2018-07-29,
2018-07-29,
2018-07-29,
2018-07-29,
2018-07-30,61.83
2018-07-30,0
2018-07-30,0
2018-07-30,90.31
2018-07-30,68.31
2018-07-30,99.58
2018-07-30,
2018-07-30,
2018-07-30,
2018-07-30,
2018-07-31,31.57
2018-07-31,0
2018-07-31,17.18
2018-07-31,93.63
2018-07-31,90.3
2018-07-31,174.88
2018-07-31,
2018-07-31,
2018-07-31,
2018-07-31,
2018-08-01,165.25
2018-08-01,0
2018-08-01,34.36
2018-08-01,275.05
2018-08-01,249.28
2018-08-01,59.78
2018-08-01,
2018-08-01,
2018-08-01,
2018-08-01,
2018-08-02,15.3
2018-08-02,23.94
2018-08-02,0
2018-08-02,103.63
2018-08-02,229.33
2018-08-02,83.98
2018-08-02,
2018-08-02,
2018-08-02,
2018-08-02,
2018-08-03,137.63
2018-08-03,71.82
2018-08-03,54.22
2018-08-03,113.92
2018-08-03,359.33
2018-08-03,201.84
2018-08-03,
2018-08-03,
2018-08-03,
2018-08-03,
2018-08-04,124.8
2018-08-04,23.94
2018-08-04,0
2018-08-04,17.94
2018-08-04,110.44
2018-08-04,0
2018-08-04,
2018-08-04,
2018-08-04,
2018-08-04,
2018-08-05,44.36
2018-08-05,0
2018-08-05,52.67
2018-08-05,38.3
2018-08-05,174.84
2018-08-05,34.62
2018-08-05,
2018-08-05,
2018-08-05,
2018-08-05,
2018-08-06,293.26
2018-08-06,47.88
2018-08-06,30.21
2018-08-06,81.42
2018-08-06,168.7
2018-08-06,33.35
2018-08-06,
2018-08-06,
2018-08-06,
2018-08-06,
2018-08-07,119.64
2018-08-07,66.36
2018-08-07,35.72
2018-08-07,56.83
2018-08-07,78.36
2018-08-07,167.32
2018-08-07,
2018-08-07,
2018-08-07,
2018-08-07,
2018-08-08,182.96
2018-08-08,47.88
2018-08-08,85.9
2018-08-08,35.88
2018-08-08,171.73
2018-08-08,85.65
2018-08-08,
2018-08-08,
2018-08-08,
2018-08-08,
2018-08-09,113.14
2018-08-09,0
2018-08-09,142.39
2018-08-09,170.83
2018-08-09,23.94
2018-08-09,0
2018-08-09,52.82
2018-08-09,34.24
2018-08-09,147.66
2018-08-09,0
2018-08-09,0
2018-08-09,29.16
2018-08-09,30.96
2018-08-09,105.64
2018-08-09,9.99
2018-08-09,164.32
2018-08-09,68.27
2018-08-09,0
2018-08-09,0
2018-08-09,36.36
2018-08-09,0
2018-08-09,0
2018-08-09,0
2018-08-09,30.96
2018-08-09,59.7
2018-08-09,
2018-08-09,0
2018-08-09,
2018-08-10,226.12
2018-08-10,0
2018-08-10,54.93
2018-08-10,0
2018-08-10,47.28
2018-08-10,0
2018-08-10,67.23
2018-08-10,134.24
2018-08-10,93.18
2018-08-10,267.15
2018-08-10,29.91
2018-08-10,225.99
2018-08-10,121.11
2018-08-10,48.09
2018-08-10,99.3
2018-08-10,55.9
2018-08-10,0
2018-08-10,38.07
2018-08-10,19.95
2018-08-10,23.64
2018-08-10,63.19
2018-08-10,0
2018-08-10,0
2018-08-10,
2018-08-11,127.48
2018-08-11,0
2018-08-11,23.94
2018-08-11,80.04
2018-08-11,0
2018-08-11,0
2018-08-11,67.08
2018-08-11,111.48
2018-08-11,132.19
2018-08-11,112.45
2018-08-11,9.97
2018-08-11,81.37
2018-08-11,224.89
2018-08-11,0
2018-08-11,9.99
2018-08-11,18.18
2018-08-11,0
2018-08-11,0
2018-08-11,43.89
2018-08-11,38.61
2018-08-11,33.02
2018-08-11,0
2018-08-11,19.94
2018-08-11,
2018-08-12,86.3
2018-08-12,0
2018-08-12,102.46
2018-08-12,0
2018-08-12,58.06
2018-08-12,0
2018-08-12,0
2018-08-12,52.3
2018-08-12,41.33
2018-08-12,88.32
2018-08-12,405.43
2018-08-12,58.58
2018-08-12,393.29
2018-08-12,158.09
2018-08-12,38.62
2018-08-12,18.18
2018-08-12,59.82
2018-08-12,23.68
2018-08-12,47.88
2018-08-12,0
2018-08-12,20.12
2018-08-12,47.81
2018-08-12,0
2018-08-12,0
2018-08-12,
2018-08-13,71.9
2018-08-13,0
2018-08-13,167.58
2018-08-13,0
2018-08-13,0
2018-08-13,18.9
2018-08-13,0
2018-08-13,0
2018-08-13,42.11
2018-08-13,25.05
2018-08-13,106.59
2018-08-13,369.71
2018-08-13,0
2018-08-13,303.41
2018-08-13,313.47
2018-08-13,53.5
2018-08-13,79.05
2018-08-13,0
2018-08-13,41.33
2018-08-13,95.76
2018-08-13,95.76
2018-08-13,30.75
2018-08-13,10.32
2018-08-13,0
2018-08-13,20.28
2018-08-13,
2018-08-14,149.07
2018-08-14,52.19
2018-08-14,95.76
2018-08-14,0
2018-08-14,85.7
2018-08-14,14.97
2018-08-14,0
2018-08-14,135.92
2018-08-14,455.51
2018-08-14,48.59
2018-08-14,127.39
2018-08-14,214.36
2018-08-14,52.11
2018-08-14,129.16
2018-08-14,56.18
2018-08-14,0
2018-08-14,0
2018-08-14,47.88
2018-08-14,52.08
2018-08-14,28.42
2018-08-14,0
2018-08-14,0
2018-08-14,
2018-08-15,174.86
2018-08-15,0
2018-08-15,91
2018-08-15,0
2018-08-15,68
2018-08-15,0
2018-08-15,81.3
2018-08-15,0
2018-08-15,272.28
2018-08-15,255.31
2018-08-15,70.17
2018-08-15,252.73
2018-08-15,171.94
2018-08-15,24.28
2018-08-15,103.88
2018-08-15,58.66
2018-08-15,121.84
2018-08-15,47.88
2018-08-15,0
2018-08-15,138.31
2018-08-15,0
2018-08-15,0
2018-08-15,0
2018-08-15,
2018-08-16,251.63
2018-08-16,21.97
2018-08-16,47.88
2018-08-16,92.66
2018-08-16,89.52
2018-08-16,53.23
2018-08-16,69.57
2018-08-16,201.31
2018-08-16,48.59
2018-08-16,274.61
2018-08-16,224.78
2018-08-16,0
2018-08-16,108.59
2018-08-16,0
2018-08-16,78.67
2018-08-16,23.94
2018-08-16,23.94
2018-08-16,118.91
2018-08-16,52.29
2018-08-16,0
2018-08-16,0
2018-08-16,
2018-08-17,111
2018-08-17,0
2018-08-17,191.52
2018-08-17,18.78
2018-08-17,0
2018-08-17,47.7
2018-08-17,37.34
2018-08-17,204.83
2018-08-17,674.05
2018-08-17,26.84
2018-08-17,167.46
2018-08-17,156.42
2018-08-17,5.99
2018-08-17,100.69
2018-08-17,52.29
2018-08-17,37.34
2018-08-17,47.88
2018-08-17,41.88
2018-08-17,27.91
2018-08-17,64.44
2018-08-17,0
2018-08-17,0
2018-08-17,
2018-08-18,126.93
2018-08-18,19.98
2018-08-18,115.71
2018-08-18,19.94
2018-08-18,41.88
2018-08-18,0
2018-08-18,151.68
2018-08-18,310.62
2018-08-18,18.68
2018-08-18,266.71
2018-08-18,109.79
2018-08-18,21.6
2018-08-18,102.89
2018-08-18,0
2018-08-18,103.72
2018-08-18,71.82
2018-08-18,0
2018-08-18,23.94
2018-08-18,94.42
2018-08-18,0
2018-08-18,0
2018-08-18,
2018-08-19,132.4
2018-08-19,21.97
2018-08-19,143.64
2018-08-19,0
2018-08-19,79.02
2018-08-19,0
2018-08-19,91.78
2018-08-19,0
2018-08-19,111.48
2018-08-19,371.97
2018-08-19,18.68
2018-08-19,139.82
2018-08-19,185.89
2018-08-19,0
2018-08-19,82.81
2018-08-19,77.04
2018-08-19,66.01
2018-08-19,23.94
2018-08-19,71.82
2018-08-19,10.32
2018-08-19,41.33
2018-08-19,0
2018-08-19,29.61
2018-08-19,
2018-08-20,214.78
2018-08-20,18.78
2018-08-20,46.45
2018-08-20,40.66
2018-08-20,0
2018-08-20,29.94
2018-08-20,0
2018-08-20,117.63
2018-08-20,304.92
2018-08-20,38.01
2018-08-20,137.27
2018-08-20,147.51
2018-08-20,26.92
2018-08-20,9.99
2018-08-20,69.66
2018-08-20,74.68
2018-08-20,43.89
2018-08-20,47.86
2018-08-20,11.82
2018-08-20,10.32
2018-08-20,0
2018-08-20,43.96
2018-08-20,
2018-08-21,193.12
2018-08-21,61.93
2018-08-21,47.14
2018-08-21,19.94
2018-08-21,0
2018-08-21,14.97
2018-08-21,41.33
2018-08-21,146.22
2018-08-21,207.24
2018-08-21,18.68
2018-08-21,321.2
2018-08-21,155.1
2018-08-21,0
2018-08-21,39.96
2018-08-21,46.54
2018-08-21,40.53
2018-08-21,47.88
2018-08-21,23.94
2018-08-21,68.61
2018-08-21,0
2018-08-21,0
2018-08-21,40.43
2018-08-21,
2018-08-22,151.74
2018-08-22,0
2018-08-22,71.8
2018-08-22,28.12
2018-08-22,37.11
2018-08-22,0
2018-08-22,94.92
2018-08-22,83.5
2018-08-22,18.68
2018-08-22,331.18
2018-08-22,94.61
2018-08-22,18.68
2018-08-22,41.95
2018-08-22,55.17
2018-08-22,0
2018-08-22,23.94
2018-08-22,46.89
2018-08-22,54.55
2018-08-22,29.28
2018-08-22,0
2018-08-22,18.78
2018-08-22,
2018-08-23,603.15
2018-08-23,0
2018-08-23,0
2018-08-23,19.94
2018-08-23,14.97
2018-08-23,0
2018-08-23,110.34
2018-08-23,120.17
2018-08-23,32.38
2018-08-23,193.3
2018-08-23,65.24
2018-08-23,13.6
2018-08-23,40.75
2018-08-23,48.71
2018-08-23,0
2018-08-23,23.94
2018-08-23,0
2018-08-23,0
2018-08-23,18.78
2018-08-23,0
2018-08-23,0
2018-08-23,
2018-08-24,130.83
2018-08-24,0
2018-08-24,71.82
2018-08-24,43.93
2018-08-24,25.29
2018-08-24,0
2018-08-24,134.84
2018-08-24,244.77
2018-08-24,50.14
2018-08-24,233.46
2018-08-24,28.12
2018-08-24,15.1
2018-08-24,27.96
2018-08-24,19.42
2018-08-24,0
2018-08-24,0
2018-08-24,0
2018-08-24,26.79
2018-08-24,15.62
2018-08-24,25.98
2018-08-24,20.4
2018-08-24,
2018-08-25,58.6
2018-08-25,19.98
2018-08-25,0
2018-08-25,32.92
2018-08-25,14.97
2018-08-25,19.68
2018-08-25,107
2018-08-25,66.33
2018-08-25,19.94
2018-08-25,156.72
2018-08-25,108.72
2018-08-25,0
2018-08-25,21.97
2018-08-25,0
2018-08-25,0
2018-08-25,47.68
2018-08-25,0
2018-08-25,62.75
2018-08-25,13.28
2018-08-25,0
2018-08-25,12.79
2018-08-25,
2018-08-26,135.06
2018-08-26,0
2018-08-26,47.86
2018-08-26,9.34
2018-08-26,0
2018-08-26,34.54
2018-08-26,120.87
2018-08-26,238.39
2018-08-26,0
2018-08-26,129.68
2018-08-26,152.18
2018-08-26,19.94
2018-08-26,21.65
2018-08-26,0
2018-08-26,37.34
2018-08-26,0
2018-08-26,0
2018-08-26,14.97
2018-08-26,88.11
2018-08-26,11.99
2018-08-26,47.02
2018-08-26,
2018-08-27,73.28
2018-08-27,58.74
2018-08-27,47.84
2018-08-27,0
2018-08-27,20.64
2018-08-27,37.34
2018-08-27,193.28
2018-08-27,101.87
2018-08-27,0
2018-08-27,212.06
2018-08-27,113.33
2018-08-27,0
2018-08-27,124.89
2018-08-27,56.68
2018-08-27,43.12
2018-08-27,0
2018-08-27,0
2018-08-27,25.29
2018-08-27,85.99
2018-08-27,24.79
2018-08-27,12.64
2018-08-27,
2018-08-28,33.4
2018-08-28,41.63
2018-08-28,140.75
2018-08-28,107.52
2018-08-28,35.61
2018-08-28,55.23
2018-08-28,103.7
2018-08-28,9.34
2018-08-28,146.45
2018-08-28,298.46
2018-08-28,0
2018-08-28,81.59
2018-08-28,56.08
2018-08-28,0
2018-08-28,0
2018-08-28,12.7
2018-08-28,0
2018-08-28,0
2018-08-28,
2018-08-29,121.87
2018-08-29,56.71
2018-08-29,0
2018-08-29,0
2018-08-29,0
2018-08-29,86.9
2018-08-29,99.88
2018-08-29,0
2018-08-29,197.98
2018-08-29,420.06
2018-08-29,13.46
2018-08-29,60.08
2018-08-29,37.56
2018-08-29,0
2018-08-29,68.41
2018-08-29,0
2018-08-29,0
2018-08-29,70.6
2018-08-29,
2018-08-30,19.94
2018-08-30,19.9
2018-08-30,47.86
2018-08-30,45.06
2018-08-30,20.64
2018-08-30,58.17
2018-08-30,184.96
2018-08-30,0
2018-08-30,258.15
2018-08-30,0
2018-08-30,0
2018-08-30,59.7
2018-08-30,23.08
2018-08-30,0
2018-08-30,35.68
2018-08-30,81.94
2018-08-30,0
2018-08-30,10.32
2018-08-30,
2018-08-31,223.17
2018-08-31,47.09
2018-08-31,70.81
2018-08-31,0
2018-08-31,58.6
2018-08-31,93.78
2018-08-31,340.87
2018-08-31,50.2
2018-08-31,423.91
2018-08-31,97.34
2018-08-31,19.94
2018-08-31,99.5
2018-08-31,83.57
2018-08-31,17.94
2018-08-31,75.15
2018-08-31,0
2018-08-31,22.91
2018-08-31,
2018-09-01,178.2
2018-09-01,39.8
2018-09-01,47.49
2018-09-01,71.7
2018-09-01,35.61
2018-09-01,40.13
2018-09-01,242.37
2018-09-01,19.94
2018-09-01,251.49
